HH,Div,Date,HomeTeam,AwayTeam,FTR,HST,AST,HC,AC,HAS,HDS,AAS,ADS,Result,match_api_id,home_team_buildUpPlaySpeed,home_team_buildUpPlayPassing,home_team_chanceCreationPassing,home_team_chanceCreationCrossing,home_team_chanceCreationShooting,home_team_defencePressure,home_team_defenceAggression,home_team_defenceTeamWidth,home_team_avg_shots,home_team_avg_corners,home_team_avg_crosses,away_team_buildUpPlaySpeed,away_team_buildUpPlayPassing,away_team_chanceCreationPassing,away_team_chanceCreationCrossing,away_team_chanceCreationShooting,away_team_defencePressure,away_team_defenceAggression,away_team_defenceTeamWidth,away_team_avg_shots,away_team_avg_corners,away_team_avg_crosses,home_team_goals_difference,away_team_goals_difference,games_won_home_team,games_won_away_team,games_against_won,games_against_lost,B365H,B365D,B365A,League_1729.0,League_4769.0,League_7809.0,League_10257.0,League_13274.0,League_19694.0,League_21518.0,home_player_1_overall_rating,home_player_2_overall_rating,home_player_3_overall_rating,home_player_4_overall_rating,home_player_5_overall_rating,home_player_6_overall_rating,home_player_7_overall_rating,home_player_8_overall_rating,home_player_9_overall_rating,home_player_10_overall_rating,home_player_11_overall_rating,away_player_1_overall_rating,away_player_2_overall_rating,away_player_3_overall_rating,away_player_4_overall_rating,away_player_5_overall_rating,away_player_6_overall_rating,away_player_7_overall_rating,away_player_8_overall_rating,away_player_9_overall_rating,away_player_10_overall_rating,away_player_11_overall_rating,outcome,country_id,league_id,season,stage,date,home_team_api_id,away_team_api_id,home_team_long_name,home_team_short_name,away_team_long_name,away_team_short_name
4044,E0,2/5/2011 0:00,Aston Villa,Fulham,D,5,9,3,6,0.8143428015984447,0.9973676513600468,0.6463878326996199,0.859704072,0,840107,70,59,65,70,50,30,70,30,10.4375,10.75593220338983,16.67105263157895,60,70,70,70,50,40,35,40,11.057017543859647,11.154867256637168,16.67105263157895,-1,1,2,2,2,0,1.91,3.4,4.2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,82,70,80,78,71,80,80,80,83,76,82,80,77,76,82,75,79,77,75,80,78,77,Draw,1729,1729,2010/2011,26,2/5/2011 0:00,10252,9879,Aston Villa,AVL,Fulham,FUL
4045,E0,2/5/2011 0:00,Everton,Blackpool,H,16,7,9,5,1.0389890916945674,0.9534951740274936,0.073120796,0.08856248,1,840108,60,65,60,70,45,40,70,40,12.289473684210526,12.370860927152318,16.789473684210527,70,70,70,70,65,70,70,70,11.210526315789474,11.210526315789474,16.789473684210527,-2,-4,1,1,0,0,1.44,4.5,7,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,82,78,76,80,78,73,82,81,76,77,80,67,66,72,72,67,70,70,74,63,72,68,Win,1729,1729,2010/2011,26,2/5/2011 0:00,8668,8483,Everton,EVE,Blackpool,BLA
4052,E0,2/6/2011 0:00,Chelsea,Liverpool,A,4,4,4,3,1.404039313100767,0.6931851418543434,1.3073998245100908,0.797062318,-1,840114,70,60,56,70,70,30,60,35,15.513157894736842,15.61589404,19.44407894736842,50,35,50,60,70,40,60,40,14.88157894736842,14.930693069306932,19.44407894736842,7,5,3,3,2,1,1.62,4,5.5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,84,81,86,82,83,85,82,87,85,88,86,85,82,80,82,70,80,80,78,86,79,81,Defeat,1729,1729,2010/2011,26,2/6/2011 0:00,8455,8650,Chelsea,CHE,Liverpool,LIV
4057,E0,2/12/2011 0:00,Blackpool,Aston Villa,D,5,4,4,8,0.064801814,0.1082187774202983,0.9973676513600468,1.0821903013284373,0,840124,70,70,70,70,65,70,70,70,11.210526315789474,11.210526315789474,18.93092105263158,70,59,65,70,50,30,70,30,10.4375,10.75593220338983,18.93092105263158,-7,-1,0,2,0,0,3.25,3.4,2.2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,73,72,72,66,67,74,70,70,68,71,71,82,70,80,79,71,80,80,76,76,83,82,Draw,1729,1729,2010/2011,27,2/12/2011 0:00,8483,10252,Blackpool,BLA,Aston Villa,AVL
4063,E0,2/14/2011 0:00,Fulham,Chelsea,D,8,9,4,6,0.7538611081110271,0.8745247148288974,1.389295115530857,0.6199373582460309,0,840120,60,70,70,70,50,40,35,40,11.057017543859647,11.154867256637168,19.730263157894736,70,60,56,70,70,30,60,35,15.513157894736842,15.61589404,19.730263157894736,2,6,2,3,0,3,5,3.6,1.73,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,80,75,76,82,75,79,75,77,80,78,77,84,82,81,86,83,85,79,87,85,86,84,Draw,1729,1729,2010/2011,27,2/14/2011 0:00,9879,8455,Fulham,FUL,Chelsea,CHE
4069,E0,2/26/2011 0:00,Everton,Sunderland,H,9,7,4,1,1.0389890916945674,0.9534951740274936,0.6405381690552794,0.9158656442380386,1,840128,60,50,55,70,55,55,65,60,12.289473684210526,12.370860927152318,16.61513157894737,55,55,55,65,55,45,55,65,10.24342105263158,10.591836734693878,16.61513157894737,-1,-3,1,1,1,0,1.73,3.6,5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,81,76,78,79,80,76,82,81,75,75,80,74,74,78,75,75,77,77,77,77,77,79,Win,1729,1729,2010/2011,28,2/26/2011 0:00,8668,8472,Everton,EVE,Sunderland,SUN
4077,E0,3/5/2011 0:00,Arsenal,Sunderland,D,7,3,5,6,1.429960038881089,0.739982451,0.6405381690552794,0.9158656442380386,0,840135,75,40,40,45,65,50,40,45,13.93092105263158,14.163879598662207,16.61513157894737,55,55,55,65,55,45,55,65,10.24342105263158,10.591836734693878,16.61513157894737,7,-5,4,1,1,1,1.44,4.33,7.5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,76,83,81,78,82,76,80,85,78,83,78,74,74,78,75,75,77,77,77,77,71,79,Draw,1729,1729,2010/2011,29,3/5/2011 0:00,9825,8472,Arsenal,ARS,Sunderland,SUN
4086,E0,3/7/2011 0:00,Blackpool,Chelsea,A,5,11,3,13,0.064801814,0.1082187774202983,1.389295115530857,0.6199373582460309,-1,840144,70,30,65,30,65,45,50,45,11.210526315789474,11.210526315789474,19.730263157894736,60,50,60,60,80,35,55,50,15.513157894736842,15.61589404,19.730263157894736,-6,6,1,3,0,1,10,5.5,1.3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,73,74,74,71,73,68,74,74,66,64,68,84,78,81,85,84,79,85,86,80,86,85,Defeat,1729,1729,2010/2011,29,3/7/2011 0:00,8483,8455,Blackpool,BLA,Chelsea,CHE
4090,E0,3/19/2011 0:00,Everton,Fulham,H,12,6,7,5,1.0389890916945674,0.9534951740274936,0.6463878326996199,0.859704072,1,840149,60,50,55,70,55,55,65,60,12.289473684210526,12.370860927152318,16.67105263157895,50,55,45,55,40,45,35,50,11.057017543859647,11.154867256637168,16.67105263157895,3,2,3,2,1,1,2,3.25,4,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,81,72,79,78,80,76,77,76,75,81,80,80,74,75,83,74,78,77,75,80,76,77,Win,1729,1729,2010/2011,30,3/19/2011 0:00,8668,9879,Everton,EVE,Fulham,FUL
4097,E0,3/20/2011 0:00,Sunderland,Liverpool,A,1,4,3,6,0.5875364510206286,0.8832992102954081,1.3073998245100908,0.797062318,-1,840146,55,55,55,65,55,45,55,65,10.24342105263158,10.591836734693878,19.44407894736842,60,50,40,45,60,55,55,50,14.88157894736842,14.930693069306932,19.44407894736842,-6,3,0,3,1,1,2.63,3.2,2.75,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,74,74,75,78,75,77,77,77,76,77,79,85,82,82,80,80,79,77,69,81,82,79,Defeat,1729,1729,2010/2011,30,3/20/2011 0:00,8472,8650,Sunderland,SUN,Liverpool,LIV
4100,E0,4/2/2011 0:00,Everton,Aston Villa,D,7,5,5,7,1.0389890916945674,0.9534951740274936,0.9973676513600468,1.0821903013284373,0,840157,60,50,55,70,55,55,65,60,12.289473684210526,12.370860927152318,18.93092105263158,65,50,45,55,50,35,45,65,10.4375,10.75593220338983,18.93092105263158,2,1,3,1,0,1,1.83,3.6,4.33,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,81,72,79,78,80,76,76,78,75,74,75,80,74,77,78,75,81,80,76,82,80,82,Draw,1729,1729,2010/2011,31,4/2/2011 0:00,8668,10252,Everton,EVE,Aston Villa,AVL
4106,E0,4/3/2011 0:00,Fulham,Blackpool,H,11,6,4,7,0.7538611081110271,0.8745247148288974,0.073120796,0.08856248,1,840160,50,55,45,55,40,45,35,50,11.057017543859647,11.154867256637168,16.789473684210527,70,30,65,30,65,45,50,45,11.210526315789474,11.210526315789474,16.789473684210527,0,-4,1,1,0,0,1.53,4.2,6,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,80,74,75,83,74,78,77,75,80,79,77,73,71,73,74,73,73,78,74,71,64,74,Win,1729,1729,2010/2011,31,4/3/2011 0:00,9879,8483,Fulham,FUL,Blackpool,BLA
4116,E0,4/10/2011 0:00,Blackpool,Arsenal,A,6,7,6,4,0.064801814,0.1082187774202983,1.4711904065516237,0.7387406847391728,-1,840173,70,30,65,30,65,45,50,45,11.210526315789474,11.210526315789474,21.082236842105264,75,40,40,45,65,50,40,45,13.93092105263158,14.163879598662207,21.082236842105264,-7,3,1,2,0,1,8.5,5,1.36,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,73,71,73,74,73,78,68,74,66,73,75,79,76,77,78,82,78,80,85,86,83,84,Defeat,1729,1729,2010/2011,32,4/10/2011 0:00,8483,9825,Blackpool,BLA,Arsenal,ARS
4123,E0,4/17/2011 0:00,Arsenal,Liverpool,D,6,5,10,3,1.429960038881089,0.739982451,1.3073998245100908,0.797062318,0,840175,75,40,40,45,65,50,40,45,13.93092105263158,14.163879598662207,19.44407894736842,60,50,40,45,60,55,55,50,14.88157894736842,14.930693069306932,19.44407894736842,3,5,2,3,2,0,1.73,3.6,5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,76,76,78,81,82,78,80,81,86,85,84,85,57,82,80,75,79,69,77,81,82,79,Draw,1729,1729,2010/2011,33,4/17/2011 0:00,9825,8650,Arsenal,ARS,Liverpool,LIV
4142,E0,4/30/2011 0:00,Sunderland,Fulham,A,7,6,5,4,0.5875364510206286,0.8832992102954081,0.6463878326996199,0.859704072,-1,840197,55,55,55,65,55,45,55,65,10.24342105263158,10.591836734693878,16.67105263157895,50,55,45,55,40,45,35,50,11.057017543859647,11.154867256637168,16.67105263157895,-7,3,1,2,0,1,2.6,3.2,2.8,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,74,77,76,77,75,77,76,77,67,71,77,80,74,74,75,74,74,77,75,74,79,75,Defeat,1729,1729,2010/2011,35,4/30/2011 0:00,8472,9879,Sunderland,SUN,Fulham,FUL
4158,E0,5/9/2011 0:00,Fulham,Liverpool,A,7,11,6,5,0.7538611081110271,0.8745247148288974,1.3073998245100908,0.797062318,-1,840212,50,55,45,55,40,45,35,50,11.057017543859647,11.154867256637168,19.44407894736842,60,50,40,45,60,55,55,50,14.88157894736842,14.930693069306932,19.44407894736842,7,13,3,4,1,1,2.88,3.25,2.5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,80,74,75,83,74,74,77,75,75,80,77,85,80,82,80,57,79,69,77,81,82,79,Defeat,1729,1729,2010/2011,36,5/9/2011 0:00,9879,8650,Fulham,FUL,Liverpool,LIV
4164,E0,5/15/2011 0:00,Arsenal,Aston Villa,A,15,5,13,2,1.429960038881089,0.739982451,0.9973676513600468,1.0821903013284373,-1,840215,75,40,40,45,65,50,40,45,13.93092105263158,14.163879598662207,18.93092105263158,65,50,45,55,50,35,45,65,10.4375,10.75593220338983,18.93092105263158,-2,2,1,2,2,0,1.36,5,8.5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,76,83,77,82,77,82,80,81,75,83,84,80,74,78,77,75,79,74,76,81,82,82,Defeat,1729,1729,2010/2011,37,5/15/2011 0:00,9825,10252,Arsenal,ARS,Aston Villa,AVL
4170,E0,5/22/2011 0:00,Aston Villa,Liverpool,H,8,4,4,5,0.8143428015984447,0.9973676513600468,1.3073998245100908,0.797062318,1,840228,65,50,45,55,50,35,45,65,10.4375,10.75593220338983,19.44407894736842,60,50,40,45,60,55,55,50,14.88157894736842,14.930693069306932,19.44407894736842,3,9,3,3,1,2,3.2,3.4,2.25,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,80,74,78,77,75,79,76,74,82,82,81,85,57,82,80,75,81,69,77,79,79,82,Win,1729,1729,2010/2011,38,5/22/2011 0:00,10252,8650,Aston Villa,AVL,Liverpool,LIV
4172,E0,5/22/2011 0:00,Everton,Chelsea,H,3,9,6,5,1.0389890916945674,0.9534951740274936,1.389295115530857,0.6199373582460309,1,840229,60,50,55,70,55,55,65,60,12.289473684210526,12.370860927152318,19.730263157894736,60,50,60,60,80,35,55,50,15.513157894736842,15.61589404,19.730263157894736,5,5,3,3,1,0,3.1,3.25,2.38,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,81,72,79,78,80,76,78,77,82,75,75,84,82,83,85,84,85,81,86,83,81,85,Win,1729,1729,2010/2011,38,5/22/2011 0:00,8668,8455,Everton,EVE,Chelsea,CHE
4173,E0,5/22/2011 0:00,Fulham,Arsenal,D,6,6,5,3,0.7538611081110271,0.8745247148288974,1.4711904065516237,0.7387406847391728,0,840232,50,55,45,55,40,45,35,50,11.057017543859647,11.154867256637168,21.082236842105264,75,40,40,45,65,50,40,45,13.93092105263158,14.163879598662207,21.082236842105264,5,-3,3,1,0,3,3.75,3.6,1.95,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,80,75,74,83,65,80,77,75,73,79,76,76,83,81,82,77,78,80,85,75,84,82,Draw,1729,1729,2010/2011,38,5/22/2011 0:00,9879,9825,Fulham,FUL,Arsenal,ARS
4181,E0,8/13/2011 0:00,Fulham,Aston Villa,D,9,1,2,3,0.7538611081110271,0.8745247148288974,0.9973676513600468,1.0821903013284373,0,1024173,50,55,45,55,40,45,35,50,11.057017543859647,11.154867256637168,18.93092105263158,65,50,45,55,50,35,45,65,10.4375,10.75593220338983,18.93092105263158,5,3,3,3,0,1,2.2,3.2,3.5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,80,75,83,74,78,78,75,77,80,76,79,81,75,78,77,75,74,79,75,76,80,82,Draw,1729,1729,2011/2012,1,8/13/2011 0:00,9879,10252,Fulham,FUL,Aston Villa,AVL
4182,E0,8/13/2011 0:00,Liverpool,Sunderland,D,4,6,6,3,1.2333945350469817,0.6902603100321731,0.6405381690552794,0.9158656442380386,0,1024175,60,50,40,45,60,55,55,50,14.88157894736842,14.930693069306932,16.61513157894737,55,55,55,65,55,45,55,65,10.24342105263158,10.591836734693878,16.61513157894737,8,1,3,3,2,0,1.57,3.6,7,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,85,57,82,82,75,77,78,77,81,82,79,74,75,74,76,77,77,67,76,78,77,79,Draw,1729,1729,2011/2012,1,8/13/2011 0:00,8650,8472,Liverpool,LIV,Sunderland,SUN
4189,E0,8/20/2011 0:00,Arsenal,Liverpool,A,6,8,9,5,1.429960038881089,0.739982451,1.3073998245100908,0.797062318,-1,1024285,75,40,40,45,65,50,40,45,13.93092105263158,14.163879598662207,19.44407894736842,60,50,40,45,60,55,55,50,14.88157894736842,14.930693069306932,19.44407894736842,-2,3,1,2,1,0,2.5,3.25,2.9,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,76,83,78,82,55,75,69,81,85,83,84,85,73,82,82,75,77,79,77,78,81,79,Defeat,1729,1729,2011/2012,2,8/20/2011 0:00,9825,8650,Arsenal,ARS,Liverpool,LIV
4211,E0,9/10/2011 0:00,Everton,Aston Villa,D,10,3,8,0,1.0389890916945674,0.9534951740274936,0.9973676513600468,1.0821903013284373,0,1024403,60,50,55,70,55,55,65,60,12.289473684210526,12.370860927152318,18.93092105263158,65,50,45,55,50,35,45,65,10.4375,10.75593220338983,18.93092105263158,2,4,3,3,0,1,2,3.4,3.8,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,81,72,80,77,80,76,79,76,74,77,80,82,76,76,78,75,77,73,77,75,82,72,Draw,1729,1729,2011/2012,4,9/10/2011 0:00,8668,10252,Everton,EVE,Aston Villa,AVL
4214,E0,9/10/2011 0:00,Sunderland,Chelsea,A,7,8,4,7,0.5875364510206286,0.8832992102954081,1.389295115530857,0.6199373582460309,-1,1024424,55,55,55,65,55,45,55,65,10.24342105263158,10.591836734693878,19.730263157894736,60,50,60,60,80,35,55,50,15.513157894736842,15.61589404,19.730263157894736,0,2,1,2,1,2,5,3.75,1.7,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,74,74,74,76,77,78,75,75,70,79,79,85,80,83,86,85,85,87,79,82,80,81,Defeat,1729,1729,2011/2012,4,9/10/2011 0:00,8472,8455,Sunderland,SUN,Chelsea,CHE
4241,E0,10/1/2011 0:00,Everton,Liverpool,A,4,9,5,9,1.0389890916945674,0.9534951740274936,1.3073998245100908,0.797062318,-1,1024537,60,50,55,70,55,55,65,60,12.289473684210526,12.370860927152318,19.44407894736842,60,50,40,45,60,55,55,50,14.88157894736842,14.930693069306932,19.44407894736842,0,0,2,3,1,1,3.1,3.2,2.4,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,81,72,80,77,80,76,79,76,77,80,79,84,76,80,80,79,79,78,80,82,85,81,Defeat,1729,1729,2011/2012,7,10/1/2011 0:00,8668,8650,Everton,EVE,Liverpool,LIV
4249,E0,10/15/2011 0:00,Chelsea,Everton,H,5,5,2,2,1.404039313100767,0.6931851418543434,0.9564200058496636,0.8964250999027973,1,1024568,60,50,60,60,80,35,55,50,15.513157894736842,15.61589404,19.11842105263158,60,50,55,70,55,55,65,60,12.289473684210526,12.370860927152318,19.11842105263158,8,-1,4,2,0,2,1.36,4.5,10,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,85,80,83,86,85,79,81,87,80,86,85,81,72,80,77,80,76,79,76,77,80,79,Win,1729,1729,2011/2012,8,10/15/2011 0:00,8455,8668,Chelsea,CHE,Everton,EVE
4256,E0,10/16/2011 0:00,Arsenal,Sunderland,H,11,4,9,2,1.429960038881089,0.739982451,0.6405381690552794,0.9158656442380386,1,1024563,75,40,40,45,65,50,40,45,13.93092105263158,14.163879598662207,16.61513157894737,55,55,55,65,55,45,55,65,10.24342105263158,10.591836734693878,16.61513157894737,-4,2,2,1,1,0,1.44,4.33,7.5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,79,63,82,78,75,82,81,82,82,86,84,74,75,75,76,77,75,74,70,75,78,79,Win,1729,1729,2011/2012,8,10/16/2011 0:00,9825,8472,Arsenal,ARS,Sunderland,SUN
4266,E0,10/23/2011 0:00,Fulham,Everton,A,8,7,5,1,0.7538611081110271,0.8745247148288974,0.9564200058496636,0.8964250999027973,-1,1024638,50,55,45,55,40,45,35,50,11.057017543859647,11.154867256637168,19.11842105263158,60,50,55,70,55,55,65,60,12.289473684210526,12.370860927152318,19.11842105263158,4,-4,1,1,0,2,2.25,3.25,3.3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,81,72,71,81,77,76,75,77,80,80,76,81,72,80,77,80,73,76,75,77,79,69,Defeat,1729,1729,2011/2012,9,10/23/2011 0:00,9879,8668,Fulham,FUL,Everton,EVE
4269,E0,10/29/2011 0:00,Chelsea,Arsenal,A,10,8,3,2,1.404039313100767,0.6931851418543434,1.4711904065516237,0.7387406847391728,-1,1024671,60,50,60,60,80,35,55,50,15.513157894736842,15.61589404,21.082236842105264,75,40,40,45,65,50,40,45,13.93092105263158,14.163879598662207,21.082236842105264,6,4,3,3,2,1,1.62,4,5.5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,85,80,83,86,85,81,79,87,80,86,85,79,77,82,78,75,82,77,82,82,86,84,Defeat,1729,1729,2011/2012,10,10/29/2011 0:00,8455,9825,Chelsea,CHE,Arsenal,ARS
4273,E0,10/29/2011 0:00,Sunderland,Aston Villa,D,8,5,5,6,0.5875364510206286,0.8832992102954081,0.9973676513600468,1.0821903013284373,0,1024695,55,55,55,65,55,45,55,65,10.24342105263158,10.591836734693878,18.93092105263158,65,50,45,55,50,35,45,65,10.4375,10.75593220338983,18.93092105263158,4,-2,2,1,2,0,2.1,3.3,3.6,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,74,75,75,76,77,78,74,70,79,79,70,82,76,76,78,75,77,77,64,75,72,82,Draw,1729,1729,2011/2012,10,10/29/2011 0:00,8472,10252,Sunderland,SUN,Aston Villa,AVL
4293,E0,11/19/2011 0:00,Sunderland,Fulham,D,8,9,6,7,0.5875364510206286,0.8832992102954081,0.6463878326996199,0.859704072,0,1024809,55,55,55,65,55,45,55,65,10.24342105263158,10.591836734693878,16.67105263157895,50,55,45,55,40,45,35,50,11.057017543859647,11.154867256637168,16.67105263157895,0,2,1,2,0,1,2.3,3.25,3.2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,74,75,75,76,74,75,70,75,77,79,79,81,76,71,81,72,80,77,75,78,80,76,Draw,1729,1729,2011/2012,12,11/19/2011 0:00,8472,9879,Sunderland,SUN,Fulham,FUL
4297,E0,11/20/2011 0:00,Chelsea,Liverpool,A,5,3,6,5,1.404039313100767,0.6931851418543434,1.3073998245100908,0.797062318,-1,1024787,60,50,60,60,80,35,55,50,15.513157894736842,15.61589404,19.44407894736842,60,50,40,45,60,55,55,50,14.88157894736842,14.930693069306932,19.44407894736842,4,4,3,2,1,2,1.83,3.5,4.5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,85,83,82,86,85,81,79,87,85,86,84,84,80,80,83,79,78,80,79,79,78,85,Defeat,1729,1729,2011/2012,12,11/20/2011 0:00,8455,8650,Chelsea,CHE,Liverpool,LIV
4299,E0,11/26/2011 0:00,Arsenal,Fulham,D,12,6,13,4,1.429960038881089,0.739982451,0.6463878326996199,0.859704072,0,1024830,75,40,40,45,65,50,40,45,13.93092105263158,14.163879598662207,16.67105263157895,50,55,45,55,40,45,35,50,11.057017543859647,11.154867256637168,16.67105263157895,5,-4,4,1,2,0,1.44,4.2,8,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,79,77,82,83,75,82,82,82,77,83,86,81,71,72,81,77,82,77,75,80,80,76,Draw,1729,1729,2011/2012,13,11/26/2011 0:00,9825,9879,Arsenal,ARS,Fulham,FUL
4318,E0,12/5/2011 0:00,Fulham,Liverpool,H,13,9,2,10,0.7538611081110271,0.8745247148288974,1.3073998245100908,0.797062318,1,1024895,50,55,45,55,40,45,35,50,11.057017543859647,11.154867256637168,19.44407894736842,60,50,40,45,60,55,55,50,14.88157894736842,14.930693069306932,19.44407894736842,-2,3,1,2,0,2,3.5,3.4,2.1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,81,70,72,81,77,75,77,82,76,80,80,84,80,80,83,79,77,71,80,79,85,81,Win,1729,1729,2011/2012,14,12/5/2011 0:00,9879,8650,Fulham,FUL,Liverpool,LIV
4319,E0,12/10/2011 0:00,Arsenal,Everton,H,7,1,7,4,1.429960038881089,0.739982451,0.9564200058496636,0.8964250999027973,1,1024920,75,40,40,45,65,50,40,45,13.93092105263158,14.163879598662207,19.11842105263158,60,50,55,70,55,55,65,60,12.289473684210526,12.370860927152318,19.11842105263158,9,0,4,2,2,0,1.53,4,6.5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,79,77,82,78,83,82,77,82,82,86,84,81,72,80,75,80,76,76,79,74,80,79,Win,1729,1729,2011/2012,15,12/10/2011 0:00,9825,8668,Arsenal,ARS,Everton,EVE
4335,E0,12/18/2011 0:00,Aston Villa,Liverpool,A,8,12,4,10,0.8143428015984447,0.9973676513600468,1.3073998245100908,0.797062318,-1,1024973,65,50,45,55,50,35,45,65,10.4375,10.75593220338983,19.44407894736842,60,50,40,45,60,55,55,50,14.88157894736842,14.930693069306932,19.44407894736842,-1,1,2,2,1,2,4.2,3.4,1.91,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,74,76,76,78,75,75,73,77,77,73,72,84,80,80,83,79,82,77,69,80,79,85,Defeat,1729,1729,2011/2012,16,12/18/2011 0:00,10252,8650,Aston Villa,AVL,Liverpool,LIV
4341,E0,12/21/2011 0:00,Aston Villa,Arsenal,A,4,6,7,15,0.8143428015984447,0.9973676513600468,1.4711904065516237,0.7387406847391728,-1,1025040,65,50,45,55,50,35,45,65,10.4375,10.75593220338983,21.082236842105264,75,40,40,45,65,50,40,45,13.93092105263158,14.163879598662207,21.082236842105264,-4,5,1,3,1,1,5,3.6,1.73,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,74,76,75,78,75,75,77,75,77,77,75,79,71,82,78,83,71,77,82,82,86,84,Defeat,1729,1729,2011/2012,17,12/21/2011 0:00,10252,9825,Aston Villa,AVL,Arsenal,ARS
4350,E0,12/26/2011 0:00,Chelsea,Fulham,D,15,6,9,3,1.404039313100767,0.6931851418543434,0.6463878326996199,0.859704072,0,1025084,60,50,60,60,80,35,55,50,15.513157894736842,15.61589404,16.67105263157895,50,55,45,55,40,45,35,50,11.057017543859647,11.154867256637168,16.67105263157895,7,-2,3,2,2,0,1.3,5,12,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,85,80,82,86,85,69,87,82,80,86,85,73,70,72,81,77,77,82,76,80,59,69,Draw,1729,1729,2011/2012,18,12/26/2011 0:00,8455,9879,Chelsea,CHE,Fulham,FUL
4354,E0,12/26/2011 0:00,Sunderland,Everton,D,8,3,5,6,0.5875364510206286,0.8832992102954081,0.9564200058496636,0.8964250999027973,0,1025108,55,55,55,65,55,45,55,65,10.24342105263158,10.591836734693878,19.11842105263158,60,50,55,70,55,55,65,60,12.289473684210526,12.370860927152318,19.11842105263158,-1,1,2,2,0,2,2.4,3.25,3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,74,75,74,76,74,78,75,74,77,79,79,81,72,77,80,80,73,75,76,77,80,79,Draw,1729,1729,2011/2012,18,12/26/2011 0:00,8472,8668,Sunderland,SUN,Everton,EVE
4362,E0,12/31/2011 0:00,Chelsea,Aston Villa,A,5,9,9,2,1.404039313100767,0.6931851418543434,0.9973676513600468,1.0821903013284373,-1,1025137,60,50,60,60,80,35,55,50,15.513157894736842,15.61589404,18.93092105263158,65,50,45,55,50,35,45,65,10.4375,10.75593220338983,18.93092105263158,4,-3,2,1,1,0,1.29,5,13,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,85,74,82,86,85,69,82,79,80,86,85,74,75,76,78,75,77,75,75,77,77,75,Defeat,1729,1729,2011/2012,19,12/31/2011 0:00,8455,10252,Chelsea,CHE,Aston Villa,AVL
4371,E0,1/2/2012 0:00,Fulham,Arsenal,H,8,10,4,3,0.7538611081110271,0.8745247148288974,1.4711904065516237,0.7387406847391728,1,1025202,50,55,45,55,40,45,35,50,11.057017543859647,11.154867256637168,21.082236842105264,75,40,40,45,65,50,40,45,13.93092105263158,14.163879598662207,21.082236842105264,-2,2,2,3,0,1,4,3.5,1.91,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,73,70,81,72,77,77,75,82,76,80,80,79,77,82,78,71,82,77,82,82,86,84,Win,1729,1729,2011/2012,20,1/2/2012 0:00,9879,9825,Fulham,FUL,Arsenal,ARS
